20160325,50.136,1.834,8.871247863769554,5
20160326,50.136,1.834,9.023999786376976,6
20160327,50.136,1.834,10.374375915527366,7
20160328,50.136,1.834,9.283502197265648,1
20160325,50.57,3.0975,7.366250610351585,5
20160326,50.57,3.0975,8.540879821777366,6
20160327,50.57,3.0975,11.086877441406273,7
20160328,50.57,3.0975,9.539750671386741,1
20160325,49.725167,-1.939833,9.487493133544945,5
20160326,49.725167,-1.939833,10.410249328613304,6
20160327,49.725167,-1.939833,9.655629730224632,7
20160328,49.725167,-1.939833,9.821004486084007,1
20160325,49.18,-0.456167,9.036248779296898,5
20160326,49.18,-0.456167,10.749623870849632,6
20160327,49.18,-0.456167,9.76187667846682,7
20160328,49.18,-0.456167,9.802247619628929,1
20160325,49.383,1.181667,8.158750152587913,5
20160326,49.383,1.181667,8.988374328613304,6
20160327,49.383,1.181667,10.730622863769554,7
20160328,49.383,1.181667,9.589753723144554,1
20160325,49.209667,4.155333,7.14624938964846,5
20160326,49.209667,4.155333,8.04337844848635,6
20160327,49.209667,4.155333,10.118123626709007,7
20160328,49.209667,4.155333,9.389749145507835,1
20160325,48.444167,-4.412,10.90125427246096,5
20160326,48.444167,-4.412,10.893373107910179,6
20160327,48.444167,-4.412,9.174375152587913,7
20160328,48.444167,-4.412,9.302243804931663,1
20160325,48.825833,-3.473167,10.77124938964846,5
20160326,48.825833,-3.473167,10.888372039794945,6
20160327,48.825833,-3.473167,8.699372863769554,7
20160328,48.825833,-3.473167,8.914754486084007,1
20160325,48.068833,-1.734,11.343751525878929,5
20160326,48.068833,-1.734,11.677125549316429,6
20160327,48.068833,-1.734,9.761872863769554,7
20160328,48.068833,-1.734,10.20850524902346,1
20160325,48.4455,0.110167,7.504998779296898,5
20160326,48.4455,0.110167,9.4783760070801,6
20160327,48.4455,0.110167,9.424375152587913,7
20160328,48.4455,0.110167,9.089753723144554,1
20160325,48.716833,2.384333,8.833753204345726,5
20160326,48.716833,2.384333,8.84400329589846,6
20160327,48.716833,2.384333,10.6868721008301,7
20160328,48.716833,2.384333,9.652249908447288,1
20160325,48.324667,4.02,7.89374694824221,5
20160326,48.324667,4.02,8.245252227783226,6
20160327,48.324667,4.02,9.524369812011741,7
20160328,48.324667,4.02,9.458501434326195,1
20160325,48.581,5.959833,6.688748931884788,5
20160326,48.581,5.959833,7.285871124267601,6
20160327,48.581,5.959833,8.124375915527366,7
20160328,48.581,5.959833,8.602250671386741,1
20160325,48.5495,7.640333,8.3950019836426,5
20160326,48.5495,7.640333,7.820874786376976,6
20160327,48.5495,7.640333,7.88062438964846,7
20160328,48.5495,7.640333,9.845994567871116,1
20160325,47.294333,-3.218333,9.43124923706057,5
20160326,47.294333,-3.218333,11.452748870849632,6
20160327,47.294333,-3.218333,10.75562438964846,7
20160328,47.294333,-3.218333,11.483506774902366,1
20160325,47.15,-1.608833,11.469998931884788,5
20160326,47.15,-1.608833,12.209622955322288,6
20160327,47.15,-1.608833,10.530625915527366,7
20160328,47.15,-1.608833,10.708497619628929,1
20160325,47.4445,0.727333,12.223748779296898,5
20160326,47.4445,0.727333,11.308999633789085,6
20160327,47.4445,0.727333,10.768125152587913,7
20160328,47.4445,0.727333,10.127248382568382,1
20160325,47.059167,2.359833,8.5200019836426,5
20160326,47.059167,2.359833,9.583371734619163,6
20160327,47.059167,2.359833,9.505628204345726,7
20160328,47.059167,2.359833,9.164750671386741,1
20160325,47.267833,5.088333,10.227498626709007,5
20160326,47.267833,5.088333,9.635247802734398,6
20160327,47.267833,5.088333,7.41812667846682,7
20160328,47.267833,5.088333,8.808496093750023,1
20160325,47.614333,7.51,6.0162521362304915,5
20160326,47.614333,7.51,6.85587081909182,6
20160327,47.614333,7.51,6.4993759155273665,7
20160328,47.614333,7.51,7.92725524902346,1
20160325,46.046833,-1.4115,10.311246490478538,5
20160326,46.046833,-1.4115,12.3221260070801,6
20160327,46.046833,-1.4115,11.130632019042991,7
20160328,46.046833,-1.4115,11.439752197265648,1
20160325,46.593833,0.314333,12.153752899169945,5
20160326,46.593833,0.314333,11.940248107910179,6
20160327,46.593833,0.314333,10.493127441406273,7
20160328,46.593833,0.314333,10.064752197265648,1
20160325,45.861167,1.175,7.187501525878929,5
20160326,45.861167,1.175,10.628373718261741,6
20160327,45.861167,1.175,8.736871337890648,7
20160328,45.861167,1.175,8.545999145507835,1
20160325,45.786833,3.149333,6.491254425048851,5
20160326,45.786833,3.149333,7.691499328613304,6
20160327,45.786833,3.149333,6.293130493164085,7
20160328,45.786833,3.149333,5.620996093750023,1
