19/03/2016,46.046833,-1.4115,9.378129577636741,6
20/03/2016,46.046833,-1.4115,10.328122711181663,7
16/03/2016,46.593833,0.314333,6.967500305175804,3
17/03/2016,46.593833,0.314333,7.327497100830101,4
18/03/2016,46.593833,0.314333,6.717500305175804,5
19/03/2016,46.593833,0.314333,7.325002288818382,6
20/03/2016,46.593833,0.314333,8.146875000000023,7
16/03/2016,45.861167,1.175,4.537507629394554,3
17/03/2016,45.861167,1.175,3.8475013732910384,4
18/03/2016,45.861167,1.175,6.47287521362307,5
19/03/2016,45.861167,1.175,7.782624816894554,6
20/03/2016,45.861167,1.175,8.502000427246116,7
16/03/2016,45.786833,3.149333,1.842500305175804,3
17/03/2016,45.786833,3.149333,1.714997863769554,4
18/03/2016,45.786833,3.149333,1.0893760681152571,5
19/03/2016,45.786833,3.149333,2.4281288146972884,6
20/03/2016,45.786833,3.149333,3.0031295776367415,7
16/03/2016,45.0745,3.764,1.2299972534179915,3
17/03/2016,45.0745,3.764,0.6587501525879134,4
18/03/2016,45.0745,3.764,-1.9668792724609148,5
19/03/2016,45.0745,3.764,-1.0562461853027116,6
20/03/2016,45.0745,3.764,0.328126525878929,7
16/03/2016,45.7265,5.077833,1.394990539550804,3
17/03/2016,45.7265,5.077833,3.047498321533226,4
18/03/2016,45.7265,5.077833,3.4103790283203352,5
19/03/2016,45.7265,5.077833,3.862508392334007,6
20/03/2016,45.7265,5.077833,4.78437194824221,7
16/03/2016,44.830667,-0.691333,11.769990539550804,3
17/03/2016,44.830667,-0.691333,9.073754882812523,4
18/03/2016,44.830667,-0.691333,9.080377197265648,5
19/03/2016,44.830667,-0.691333,9.00937423706057,6
20/03/2016,44.830667,-0.691333,10.246873474121116,7
16/03/2016,44.745,1.396667,11.272492980957054,3
17/03/2016,44.745,1.396667,7.480001068115257,4
18/03/2016,44.745,1.396667,8.87412033081057,5
19/03/2016,44.745,1.396667,8.974874114990257,6
20/03/2016,44.745,1.396667,8.621877288818382,7
16/03/2016,44.1185,3.0195,4.267488098144554,3
17/03/2016,44.1185,3.0195,2.1200004577636946,4
18/03/2016,44.1185,3.0195,3.0278793334961165,5
19/03/2016,44.1185,3.0195,3.121369934082054,6
20/03/2016,44.1185,3.0195,3.5093780517578352,7
16/03/2016,44.581167,4.733,4.9250045776367415,3
17/03/2016,44.581167,4.733,7.283753967285179,4
18/03/2016,44.581167,4.733,7.926618194580101,5
19/03/2016,44.581167,4.733,6.72012863159182,6
20/03/2016,44.581167,4.733,7.114503479003929,7
16/03/2016,44.565667,6.502333,-6.002500915527321,3
17/03/2016,44.565667,6.502333,-5.876253509521462,4
18/03/2016,44.565667,6.502333,-7.189623260498024,5
19/03/2016,44.565667,6.502333,-5.221872711181618,6
20/03/2016,44.565667,6.502333,-4.30937805175779,7
16/03/2016,43.909833,-0.500167,11.165002441406273,3
17/03/2016,43.909833,-0.500167,7.817498779296898,4
18/03/2016,43.909833,-0.500167,7.480374908447288,5
19/03/2016,43.909833,-0.500167,11.177629089355491,6
20/03/2016,43.909833,-0.500167,9.828130340576195,7
16/03/2016,43.188,0.0,7.282502746582054,3
17/03/2016,43.188,0.0,5.743753051757835,4
18/03/2016,43.188,0.0,4.735372161865257,5
19/03/2016,43.188,0.0,7.508882141113304,6
20/03/2016,43.188,0.0,7.0593734741211165,7
16/03/2016,43.005333,1.106833,7.4824996948242415,3
17/03/2016,43.005333,1.106833,5.80500183105471,4
18/03/2016,43.005333,1.106833,5.852872467041038,5
19/03/2016,43.005333,1.106833,6.77499923706057,6
20/03/2016,43.005333,1.106833,7.959375000000023,7
16/03/2016,43.621,1.378833,8.592492675781273,3
17/03/2016,43.621,1.378833,4.452504730224632,4
18/03/2016,43.621,1.378833,6.636251068115257,5
19/03/2016,43.621,1.378833,7.328122711181663,6
20/03/2016,43.621,1.378833,7.678125000000023,7
16/03/2016,43.577,3.963167,2.3549972534179915,3
17/03/2016,43.577,3.963167,6.085000610351585,4
18/03/2016,43.577,3.963167,6.894128417968773,5
19/03/2016,43.577,3.963167,7.999997711181663,6
20/03/2016,43.577,3.963167,7.803125000000023,7
16/03/2016,43.437667,5.216,5.372499084472679,3
17/03/2016,43.437667,5.216,7.953748321533226,4
18/03/2016,43.437667,5.216,9.659123992919945,5
19/03/2016,43.437667,5.216,10.390630340576195,6
20/03/2016,43.437667,5.216,10.128125762939476,7
16/03/2016,43.079333,5.940833,8.284997558593773,3
17/03/2016,43.079333,5.940833,9.27249679565432,4
18/03/2016,43.079333,5.940833,10.05787048339846,5
19/03/2016,43.079333,5.940833,10.390630340576195,6
20/03/2016,43.079333,5.940833,10.128125762939476,7
16/03/2016,43.648833,7.209,8.274995422363304,3
17/03/2016,43.648833,7.209,7.953748321533226,4
18/03/2016,43.648833,7.209,6.266629791259788,5
19/03/2016,43.648833,7.209,6.6218734741211165,6
20/03/2016,43.648833,7.209,6.478120422363304,7
16/03/2016,42.737167,2.872833,9.410005187988304,3
17/03/2016,42.737167,2.872833,6.133748626709007,4
18/03/2016,42.737167,2.872833,9.042501068115257,5
19/03/2016,42.737167,2.872833,9.14374694824221,6
20/03/2016,42.737167,2.872833,9.440625762939476,7
16/03/2016,41.918,8.792667,14.352502441406273,3
17/03/2016,41.918,8.792667,13.394998168945335,4
18/03/2016,41.918,8.792667,13.296624755859398,5
19/03/2016,41.918,8.792667,12.71387634277346,6
20/03/2016,41.918,8.792667,13.38324890136721,7
16/03/2016,42.540667,9.485167,14.587495422363304,3
17/03/2016,42.540667,9.485167,12.166249847412132,4
18/03/2016,42.540667,9.485167,11.576623535156273,5
19/03/2016,42.540667,9.485167,10.75137863159182,6
20/03/2016,42.540667,9.485167,10.995748138427757,7
16/03/2016,-11.582667,47.289667,20.37500152587893,3
