20160406,50.136,1.834,8.218503570556663,3
20160407,50.136,1.834,6.624875640869163,4
20160408,50.136,1.834,7.311746215820335,5
20160409,50.136,1.834,6.273496246337913,6
20160406,50.57,3.0975,8.718747711181663,3
20160407,50.57,3.0975,7.30875167846682,4
20160408,50.57,3.0975,7.868005371093773,5
20160409,50.57,3.0975,6.467244720459007,6
20160406,49.725167,-1.939833,9.718625640869163,3
20160407,49.725167,-1.939833,9.209249114990257,4
20160408,49.725167,-1.939833,9.324250793457054,5
20160409,49.725167,-1.939833,8.39212570190432,6
20160406,49.18,-0.456167,7.946248626709007,3
20160407,49.18,-0.456167,7.238751983642601,4
20160408,49.18,-0.456167,8.265248870849632,5
20160409,49.18,-0.456167,7.029748535156273,6
20160406,49.383,1.181667,8.806253051757835,3
20160407,49.383,1.181667,7.34000167846682,4
20160408,49.383,1.181667,7.880506134033226,5
20160409,49.383,1.181667,6.760999298095726,6
20160406,49.209667,4.155333,9.63749465942385,3
20160407,49.209667,4.155333,7.906247711181663,4
20160408,49.209667,4.155333,8.267999267578148,5
20160409,49.209667,4.155333,7.1921249389648665,6
20160406,48.444167,-4.412,10.032369232177757,3
20160407,48.444167,-4.412,9.378003692626976,4
20160408,48.444167,-4.412,9.886746978759788,5
20160409,48.444167,-4.412,7.32974777221682,6
20160406,48.825833,-3.473167,8.916249847412132,3
20160407,48.825833,-3.473167,8.252500152587913,4
20160408,48.825833,-3.473167,9.361501312255882,5
20160409,48.825833,-3.473167,6.742250061035179,6
20160406,48.068833,-1.734,8.918752288818382,3
20160407,48.068833,-1.734,8.716245269775413,4
20160408,48.068833,-1.734,9.653997039794945,5
20160409,48.068833,-1.734,7.6921249389648665,6
20160406,48.4455,0.110167,6.93375167846682,3
20160407,48.4455,0.110167,6.582501983642601,4
20160408,48.4455,0.110167,7.571496582031273,5
20160409,48.4455,0.110167,6.48587570190432,6
20160406,48.716833,2.384333,10.162503814697288,3
20160407,48.716833,2.384333,8.30249938964846,4
